employee_id,name,department,salary_level,actual_salary,left,satisfaction_level,last_evaluation,number_project,average_monthly_hours,time_spend_company,Work_accident,promotion_last_5years,hire_date,termination_date,turnover_probability,last_updated
12970,Sarah Rivas,support,medium,241000,1,0.4,0.85,4,256.0,3,0,0,2006-08-04,2019-08-09,0.638,2025-05-16 16:54:55
31005,Anthony Williams,technical,high,443000,1,0.49,0.93,4,182.0,3,0,0,2006-07-11,2022-11-16,0.238,2025-05-16 16:54:55
89381,Patrick Villegas,sales,low,140000,1,0.62,0.43,6,245.0,3,0,1,2006-12-02,2024-05-28,0.438,2025-05-16 16:54:55
76392,Joshua Scott,sales,medium,218000,1,0.35,0.79,2,196.0,3,0,0,2006-06-27,2013-03-26,0.588,2025-05-16 16:54:55
77955,Jose Reyes,marketing,low,122000,1,0.25,0.74,4,218.0,3,0,0,2006-01-05,2017-07-20,0.488,2025-05-16 16:54:55
3719,Tammy Gray,technical,medium,162000,1,0.5,0.81,4,181.0,2,0,0,2006-01-07,2016-11-24,0.238,2025-05-16 16:54:55
89117,Deborah Blake,RandD,medium,199000,1,0.52,0.82,3,184.0,3,0,0,2006-04-11,2024-04-16,0.238,2025-05-16 16:54:55
36325,Kayla Maxwell,sales,high,284000,1,0.01,0.32,7,242.0,6,0,0,2006-06-08,2016-10-12,1.0,2025-05-16 16:54:55
76529,James Ruiz,technical,low,117000,1,0.26,0.93,5,258.0,3,0,0,2006-09-27,2014-08-08,0.938,2025-05-16 16:54:55
6273,Laura Smith,technical,high,422000,1,0.28,0.9,6,262.0,3,0,0,2006-05-24,2022-08-07,1.0,2025-05-16 16:54:55
23962,Kathy Stewart,IT,medium,227000,1,0.17,0.71,5,239.0,3,0,0,2006-07-15,2024-09-03,0.688,2025-05-16 16:54:55
62669,Andrea Robles,hr,low,105000,1,0.49,0.71,7,290.0,3,0,0,2006-07-04,2020-01-22,0.788,2025-05-16 16:54:55
69021,Daniel Bradley,RandD,medium,187000,1,0.74,0.94,7,272.0,2,0,0,2006-01-17,2016-12-01,0.838,2025-05-16 16:54:55
86394,Danielle Zimmerman DDS,IT,medium,163000,1,0.64,0.87,4,260.0,3,0,0,2006-01-16,2018-12-06,0.638,2025-05-16 16:54:55
58963,Meghan Hayes,sales,medium,190000,1,0.92,0.78,7,238.0,4,0,0,2006-10-19,2010-02-13,0.388,2025-05-16 16:54:55
37458,Christian Burgess,support,low,94000,1,0.47,0.84,6,217.0,3,0,0,2006-09-23,2018-07-15,0.638,2025-05-16 16:54:55
24788,Tina Perez,management,medium,247000,1,0.44,0.79,5,170.0,4,0,0,2006-10-27,2011-03-01,0.188,2025-05-16 16:54:55
77720,William Stevens,sales,high,256000,1,0.39,0.79,4,225.0,3,0,0,2006-10-03,2017-10-13,0.488,2025-05-16 16:54:55
58132,Brian Pennington,accounting,low,115000,1,0.38,0.53,5,285.0,3,0,0,2006-12-08,2007-01-23,0.738,2025-05-16 16:54:55
84202,Crystal Harrison,technical,medium,246000,1,0.34,0.84,3,253.0,2,0,0,2006-08-27,2012-02-14,0.938,2025-05-16 16:54:55
65451,Jeffery Stevens,sales,low,136000,1,0.77,0.1,4,156.0,6,0,0,2006-12-09,2025-01-26,0.238,2025-05-16 16:54:55
12959,Brian Camacho,technical,medium,170000,1,0.6,0.71,4,298.0,5,0,0,2006-08-25,2019-10-16,0.388,2025-05-16 16:54:55
62605,Joshua Williams,accounting,medium,245000,1,0.38,0.85,4,222.0,2,0,0,2006-05-05,2020-08-07,0.738,2025-05-16 16:54:55
46607,Brandon Kirk,sales,medium,211000,1,0.7,0.96,3,192.0,4,0,0,2006-02-26,2021-11-20,0.238,2025-05-16 16:54:55
54523,Judy Clark,sales,medium,221000,1,0.36,0.73,4,157.0,3,0,0,2006-06-17,2020-08-27,0.488,2025-05-16 16:54:55
44687,Jesus Stewart,hr,medium,245000,1,0.44,0.57,4,207.0,7,0,0,2006-12-11,2016-04-19,0.338,2025-05-16 16:54:55
43081,Jillian Watson,support,medium,248000,1,0.24,0.79,3,168.0,2,0,0,2006-04-23,2012-07-01,0.488,2025-05-16 16:54:55
88835,Carolyn Hartman,management,low,117000,1,0.59,0.88,4,232.0,6,0,0,2006-07-26,2023-01-02,0.538,2025-05-16 16:54:55
14710,Karen Jones,technical,low,137000,1,0.93,0.36,2,187.0,3,0,0,2006-01-15,2022-02-05,0.238,2025-05-16 16:54:55
22079,Melissa Ellis,product_mng,low,138000,1,0.52,0.78,4,205.0,4,0,0,2006-07-28,2021-05-06,0.188,2025-05-16 16:54:55
44228,Tracy Pitts,support,low,97000,1,0.46,0.79,2,181.0,6,0,0,2006-12-14,2015-08-13,0.388,2025-05-16 16:54:55
54955,Thomas Rocha,hr,low,145000,1,0.4,0.09,4,165.0,2,0,0,2006-04-19,2021-02-11,0.33799999999999997,2025-05-16 16:54:55
91921,Amber Villa,RandD,low,85000,1,0.42,0.88,3,241.0,5,0,0,2006-08-17,2011-03-21,0.438,2025-05-16 16:54:55
65942,Dylan Martinez,product_mng,medium,158000,1,0.32,0.87,4,260.0,2,0,0,2006-01-22,2006-03-13,0.938,2025-05-16 16:54:55
38777,Daniel Bray,sales,medium,199000,1,0.32,0.84,4,161.0,10,0,0,2006-01-27,2021-12-14,0.638,2025-05-16 16:54:55
87846,Bridget Riley,product_mng,low,132000,1,0.89,0.34,3,264.0,3,0,0,2006-03-21,2021-11-04,0.33799999999999997,2025-05-16 16:54:55
53488,Lance Zuniga,technical,low,150000,1,0.44,0.76,7,229.0,4,0,0,2006-09-22,2018-01-12,0.588,2025-05-16 16:54:55
73102,Matthew Campbell,sales,low,129000,1,0.05,0.22,5,303.0,2,0,0,2006-08-28,2024-09-25,1.0,2025-05-16 16:54:55
5809,Jordan Collins,sales,medium,196000,1,0.35,0.74,5,208.0,3,0,0,2006-11-12,2021-08-01,0.488,2025-05-16 16:54:55
60614,David Alexander,marketing,low,149000,1,0.27,0.85,5,221.0,2,0,0,2006-03-25,2015-04-11,0.738,2025-05-16 16:54:55
12542,Christina Ryan,sales,low,129000,1,0.69,0.73,4,186.0,6,0,0,2006-06-14,2018-01-02,0.288,2025-05-16 16:54:55
42224,Heather Flores,support,medium,224000,1,0.51,0.74,6,210.0,3,0,0,2006-12-12,2009-02-28,0.588,2025-05-16 16:54:55
34082,Gregg Manning,management,low,122000,1,0.51,0.92,3,184.0,3,0,0,2006-04-09,2009-05-26,0.238,2025-05-16 16:54:55
43372,Cassandra Wheeler,sales,low,128000,1,0.53,0.86,6,227.0,10,0,0,2006-02-13,2012-05-22,0.938,2025-05-16 16:54:55
16194,Richard Choi,RandD,low,137000,1,0.51,0.8,2,153.0,6,0,0,2006-11-26,2025-05-25,0.438,2025-05-16 16:54:55
53976,Derek Reed,support,low,148000,1,0.35,0.88,2,140.0,2,0,0,2006-10-24,2019-08-03,0.588,2025-05-16 16:54:55
68449,Colleen Wilson,sales,medium,232000,1,0.14,0.87,6,203.0,3,0,0,2006-05-18,2014-11-25,1.0,2025-05-16 16:54:55
1150,Brian Watkins,sales,medium,151000,1,0.35,0.93,5,214.0,2,0,0,2006-10-08,2009-01-24,0.538,2025-05-16 16:54:55
87200,Caitlin Gilmore,RandD,medium,184000,1,0.36,0.77,3,222.0,4,0,0,2006-09-02,2020-09-04,0.488,2025-05-16 16:54:55
72118,Ms. Jasmine Lee,product_mng,medium,178000,1,0.64,0.87,2,208.0,2,0,0,2006-01-11,2023-07-23,0.338,2025-05-16 16:54:55
61552,Erik Gallagher,support,low,92000,1,0.54,0.81,3,193.0,4,0,0,2006-03-04,2017-04-03,0.238,2025-05-16 16:54:55
55165,William Buck,IT,low,134000,1,0.37,0.81,3,227.0,3,1,0,2006-05-14,2021-08-27,0.588,2025-05-16 16:54:55
8104,Jessica Anderson,support,low,114000,1,0.18,1.0,7,254.0,4,0,0,2006-03-02,2025-08-27,1.0,2025-05-16 16:54:55
25586,Holly Henry,product_mng,medium,224000,1,0.43,0.72,4,192.0,4,0,0,2006-03-13,2008-01-28,0.188,2025-05-16 16:54:55
68952,Catherine Webb,management,low,133000,1,0.17,0.69,4,207.0,5,0,0,2006-12-28,2015-02-25,0.688,2025-05-16 16:54:55
48419,William Thompson,sales,high,310000,1,0.23,0.81,3,269.0,5,0,0,2006-10-12,2024-01-10,0.938,2025-05-16 16:54:55
82609,Dr. Bobby Hubbard,sales,low,121000,1,0.39,0.78,6,272.0,4,0,0,2006-07-05,2007-12-23,1.0,2025-05-16 16:54:55
66338,Angel Stein,management,high,315000,1,0.37,0.95,3,187.0,4,0,0,2006-12-18,2007-08-13,0.538,2025-05-16 16:54:55
82973,April Keith,RandD,medium,200000,1,0.08,0.9,2,302.0,3,0,0,2006-08-09,2008-06-18,1.0,2025-05-16 16:54:55
58939,Amanda Morris,sales,medium,184000,1,0.34,0.87,2,150.0,4,0,0,2006-01-17,2010-04-12,0.638,2025-05-16 16:54:55
7764,Susan Lopez,support,medium,151000,1,0.17,0.97,4,209.0,5,0,0,2006-09-04,2025-10-06,0.738,2025-05-16 16:54:55
27680,David Webb,technical,low,97000,1,0.84,0.34,4,221.0,2,0,0,2006-08-14,2014-12-06,0.13799999999999998,2025-05-16 16:54:55
36003,Deanna Juarez,accounting,low,124000,1,0.22,0.92,3,213.0,2,0,0,2006-04-20,2015-12-20,0.538,2025-05-16 16:54:55
72987,Julia Walker,hr,low,138000,1,0.01,0.35,3,294.0,3,0,0,2006-03-17,2024-01-03,1.0,2025-05-16 16:54:55
18172,Hector Duke,accounting,low,116000,1,0.58,0.95,4,190.0,2,0,0,2006-12-13,2011-11-25,0.238,2025-05-16 16:54:55
38752,Christopher Brown,IT,medium,177000,1,0.67,0.92,5,216.0,2,0,0,2006-10-03,2021-01-24,0.238,2025-05-16 16:54:55
58424,Lisa Hoffman,technical,low,134000,1,0.86,0.58,3,207.0,5,0,0,2006-10-21,2008-01-14,0.03799999999999998,2025-05-16 16:54:55
92521,Sara James,marketing,medium,157000,1,0.48,0.95,4,198.0,3,0,0,2006-02-03,2012-11-28,0.238,2025-05-16 16:54:55
64532,Jennifer Walsh,support,low,140000,1,0.57,0.85,3,212.0,3,0,0,2006-02-21,2024-09-15,0.238,2025-05-16 16:54:55
16915,Bradley Mcgrath,hr,high,401000,1,0.74,1.0,4,160.0,4,0,0,2006-03-05,2006-06-07,0.038,2025-05-16 16:54:55
4783,Kenneth Bennett,support,low,126000,1,0.45,0.73,7,284.0,2,0,0,2006-03-15,2019-08-09,0.788,2025-05-16 16:54:55
83578,Mary Coleman,technical,low,84000,1,0.0,0.06,6,278.0,2,0,0,2006-05-17,2010-05-14,1.0,2025-05-16 16:54:55
80806,Tammy Lawson,support,medium,245000,1,0.35,0.94,2,150.0,3,0,0,2006-05-06,2023-01-25,0.638,2025-05-16 16:54:55
32365,Bryan Ball,support,low,137000,1,0.31,0.76,7,254.0,4,0,0,2006-09-26,2025-10-10,1.0,2025-05-16 16:54:55
94032,Justin Johnson,support,medium,156000,1,0.65,0.81,7,244.0,4,0,0,2006-04-05,2017-11-21,0.838,2025-05-16 16:54:55
21758,Russell West,product_mng,medium,245000,1,0.4,0.59,6,144.0,3,0,0,2006-08-19,2020-05-14,0.588,2025-05-16 16:54:55
41730,Cynthia Johnson,marketing,medium,245000,1,0.18,0.92,7,268.0,3,0,0,2006-07-07,2007-12-14,1.0,2025-05-16 16:54:55
73199,William Moran,marketing,low,94000,1,0.46,0.76,6,243.0,5,0,0,2006-10-05,2024-12-03,0.588,2025-05-16 16:54:55
2792,Michael Simmons,sales,medium,223000,1,0.24,0.75,6,254.0,3,0,0,2006-08-07,2014-08-16,1.0,2025-05-16 16:54:55
73384,Mikayla Thompson,accounting,low,139000,1,0.19,0.95,5,260.0,2,0,0,2006-10-20,2025-08-22,1.0,2025-05-16 16:54:55
54476,Regina Lopez,marketing,low,82000,1,0.82,0.78,4,222.0,3,0,0,2006-09-23,2020-11-04,0.0,2025-05-16 16:54:55
13217,Renee Lawrence,sales,low,123000,1,0.46,0.85,7,204.0,3,0,0,2006-02-11,2019-08-11,0.638,2025-05-16 16:54:55
15871,Crystal Sanders,technical,low,81000,1,0.31,0.86,2,196.0,4,0,0,2007-12-26,2025-11-26,0.638,2025-05-16 16:54:55
61482,Sonya Richardson,accounting,low,117000,1,0.27,0.68,3,189.0,3,0,0,2007-11-06,2017-08-28,0.488,2025-05-16 16:54:55
16396,Diane Smith,IT,medium,208000,1,0.85,0.77,5,158.0,3,0,0,2007-09-07,2010-10-06,0.0,2025-05-16 16:54:55
85896,Emily Nguyen,accounting,low,139000,1,0.34,0.86,2,181.0,4,0,0,2007-04-11,2017-04-14,0.638,2025-05-16 16:54:55
21181,Sergio Carter,product_mng,medium,211000,1,0.62,0.26,7,196.0,3,0,0,2007-07-26,2019-06-18,0.738,2025-05-16 16:54:55
66323,Barbara Rogers,sales,low,103000,1,0.8,0.86,5,250.0,3,0,0,2007-08-03,2007-11-22,0.238,2025-05-16 16:54:55
94926,Amber Bright,sales,medium,227000,1,0.41,0.81,4,177.0,2,0,0,2007-07-13,2019-12-14,0.238,2025-05-16 16:54:55
39254,Nathan Jones,hr,low,109000,1,0.68,0.91,4,213.0,3,0,0,2007-02-25,2022-03-10,0.238,2025-05-16 16:54:55
67698,Samuel Gomez,sales,low,98000,1,0.25,0.93,3,175.0,4,0,0,2007-04-13,2012-10-12,0.538,2025-05-16 16:54:55
93459,Dylan Hanson,product_mng,low,87000,1,0.25,0.96,7,285.0,4,0,0,2007-09-25,2015-02-24,1.0,2025-05-16 16:54:55
36838,Alexa Webster,technical,high,296000,1,0.49,0.95,3,224.0,4,0,0,2007-07-24,2017-11-03,0.438,2025-05-16 16:54:55
55459,Trevor Craig,IT,low,136000,1,0.53,0.88,3,199.0,3,0,0,2007-10-13,2022-03-28,0.238,2025-05-16 16:54:55
64242,Mike Jones,support,low,131000,1,0.22,0.87,3,238.0,3,0,0,2007-10-27,2023-06-13,0.738,2025-05-16 16:54:55
62894,Mr. Jack James,marketing,low,87000,1,0.51,0.82,2,165.0,2,0,0,2007-11-03,2020-07-09,0.338,2025-05-16 16:54:55
32946,James Anderson,IT,medium,196000,1,0.04,0.27,2,259.0,4,0,0,2007-09-04,2012-02-18,1.0,2025-05-16 16:54:55
60871,Kim Black,product_mng,high,343000,1,0.48,0.89,5,245.0,2,0,0,2007-11-08,2016-10-14,0.438,2025-05-16 16:54:55
73255,Lisa May,technical,medium,239000,1,0.4,0.63,6,205.0,3,0,0,2007-07-15,2025-08-16,0.588,2025-05-16 16:54:55
19958,Cassandra Mack,management,medium,226000,1,0.39,0.93,2,170.0,3,0,0,2007-10-13,2016-10-25,0.638,2025-05-16 16:54:55
51277,Megan Woodard,sales,low,93000,1,0.44,0.96,5,203.0,2,0,0,2007-04-07,2012-12-27,0.238,2025-05-16 16:54:55
25983,Travis Miller,sales,low,89000,1,0.66,0.75,5,153.0,2,0,0,2007-09-28,2009-09-10,0.188,2025-05-16 16:54:55
79561,Evelyn Davidson,support,low,125000,1,0.55,0.89,3,212.0,4,0,0,2007-11-21,2021-06-03,0.238,2025-05-16 16:54:55
67616,Jason Lee,technical,medium,196000,1,0.84,0.24,4,211.0,3,0,0,2007-03-08,2012-12-12,0.13799999999999998,2025-05-16 16:54:55
98818,John Harris,management,low,150000,1,0.72,0.74,7,268.0,3,0,0,2007-01-26,2010-03-04,0.588,2025-05-16 16:54:55
18892,Amy Baird,hr,medium,163000,1,0.26,0.97,5,211.0,3,0,0,2007-08-17,2013-10-16,0.538,2025-05-16 16:54:55
10150,Todd Keller,technical,high,467000,1,0.5,0.97,3,244.0,3,0,0,2007-07-17,2011-11-10,0.438,2025-05-16 16:54:55
37208,Kimberly Lee,accounting,low,86000,1,0.31,0.82,7,227.0,3,1,0,2007-01-04,2018-09-12,0.988,2025-05-16 16:54:55
55387,Ryan Thomas,hr,medium,164000,1,0.37,0.8,3,231.0,3,0,0,2007-12-22,2022-06-18,0.538,2025-05-16 16:54:55
45548,Mrs. Kimberly Little,IT,low,143000,1,0.25,0.78,6,186.0,2,0,0,2007-10-16,2018-05-09,0.888,2025-05-16 16:54:55
67550,Bridget Delgado,hr,low,129000,1,0.83,0.8,6,283.0,3,0,0,2007-07-26,2011-11-10,0.638,2025-05-16 16:54:55
36018,Steven Jones,support,high,287000,1,0.66,0.85,7,253.0,3,0,0,2007-04-16,2015-10-28,1.0,2025-05-16 16:54:55
1336,Nicholas Chapman,sales,high,374000,1,0.61,0.86,2,194.0,4,0,0,2007-06-01,2009-03-07,0.338,2025-05-16 16:54:55
38072,Kelly Stephens,sales,high,331000,1,0.4,0.78,3,217.0,3,0,0,2007-02-20,2020-05-01,0.188,2025-05-16 16:54:55
96164,Angela Parker,hr,medium,195000,1,0.2,0.25,7,165.0,4,1,0,2007-03-20,2021-02-09,0.888,2025-05-16 16:54:55
40132,Nicholas Foster,support,medium,221000,1,0.16,0.89,6,310.0,3,0,0,2007-06-19,2024-02-20,1.0,2025-05-16 16:54:55
77931,Emily Rojas,technical,medium,217000,1,0.35,0.92,2,220.0,3,0,0,2007-11-17,2017-09-12,0.638,2025-05-16 16:54:55
77011,Stephen Hoffman,technical,low,148000,1,0.89,0.72,4,188.0,4,0,0,2007-02-26,2015-11-20,0.0,2025-05-16 16:54:55
87499,Cheryl Norris MD,technical,medium,182000,1,0.32,0.81,7,309.0,4,0,0,2007-06-06,2020-06-16,1.0,2025-05-16 16:54:55
65178,Lori Pham,sales,low,89000,1,0.41,0.66,4,204.0,3,0,0,2007-08-15,2025-06-13,0.188,2025-05-16 16:54:55
20476,Brian Booker,support,low,108000,1,0.46,0.77,5,237.0,2,0,0,2007-08-19,2017-11-18,0.188,2025-05-16 16:54:55
59529,Jose Randolph,support,low,109000,1,0.01,0.36,6,242.0,3,1,0,2007-06-24,2012-02-15,1.0,2025-05-16 16:54:55
71592,Alexa Parker,support,low,140000,1,0.46,0.97,3,192.0,3,0,0,2007-03-10,2022-07-05,0.238,2025-05-16 16:54:55
64483,Sarah George,management,low,104000,1,0.84,0.17,4,205.0,3,0,0,2007-04-07,2024-06-26,0.13799999999999998,2025-05-16 16:54:55
46236,Ryan West,support,medium,240000,1,0.66,0.82,4,175.0,3,0,0,2007-03-17,2020-03-24,0.238,2025-05-16 16:54:55
44573,Jesse Davidson,IT,medium,249000,1,0.15,0.8,2,177.0,2,0,0,2007-09-21,2016-09-05,0.838,2025-05-16 16:54:55
73340,Kevin Clark Jr.,sales,high,458000,1,0.27,0.92,4,213.0,2,0,0,2007-08-08,2025-10-21,0.538,2025-05-16 16:54:55
72228,Philip Brown,support,medium,246000,1,0.53,0.88,6,197.0,3,1,0,2007-06-11,2023-01-26,0.488,2025-05-16 16:54:55
50441,Jennifer Clark,product_mng,medium,244000,1,0.12,0.84,2,210.0,3,0,0,2007-03-20,2009-12-25,0.838,2025-05-16 16:54:55
60682,Dale Moore,sales,low,117000,1,0.94,0.09,2,192.0,3,0,0,2007-08-17,2015-03-12,0.238,2025-05-16 16:54:55
43176,Mr. Roy King,sales,low,136000,1,0.17,0.88,2,198.0,4,0,0,2007-06-07,2012-10-18,0.838,2025-05-16 16:54:55
25727,Gina Ingram,marketing,medium,235000,1,0.73,0.74,3,257.0,3,0,0,2007-08-22,2009-01-17,0.188,2025-05-16 16:54:55
92422,Crystal Nguyen,sales,low,141000,1,0.47,0.75,6,231.0,3,0,0,2007-07-11,2012-10-21,0.588,2025-05-16 16:54:55
32300,Carla Haynes,technical,medium,174000,1,0.66,0.58,5,148.0,5,0,0,2007-01-12,2025-02-26,0.188,2025-05-16 16:54:55
75946,Dr. Courtney Serrano,support,low,83000,1,0.23,0.98,7,208.0,3,0,0,2007-09-08,2012-09-15,0.9380000000000001,2025-05-16 16:54:55
51196,Denise Bowman,accounting,medium,223000,1,0.25,0.82,6,179.0,3,0,0,2007-03-04,2011-05-24,0.9380000000000001,2025-05-16 16:54:55
31613,Andrew Davis,IT,medium,154000,1,0.21,0.92,5,271.0,3,1,0,2007-09-12,2023-09-07,0.788,2025-05-16 16:54:55
54841,Elizabeth Pham,marketing,high,387000,1,0.37,0.92,2,146.0,2,0,0,2007-07-15,2021-03-07,0.588,2025-05-16 16:54:55
6720,Richard Hunter,hr,medium,246000,1,0.2,0.72,5,236.0,6,0,0,2007-08-26,2023-04-24,0.588,2025-05-16 16:54:55
42704,Aimee Powell,accounting,low,117000,1,0.44,0.85,4,205.0,3,0,0,2007-11-05,2011-06-01,0.238,2025-05-16 16:54:55
98609,Jason Macias,support,low,99000,1,0.35,0.89,2,178.0,4,0,0,2007-09-11,2012-01-03,0.638,2025-05-16 16:54:55
93435,Vanessa Lewis,sales,medium,186000,1,0.47,0.44,2,272.0,3,0,0,2007-03-10,2015-02-01,0.638,2025-05-16 16:54:55
50968,Mrs. Michelle Perry,sales,low,94000,1,0.51,0.83,4,193.0,6,0,0,2007-09-22,2011-02-14,0.338,2025-05-16 16:54:55
51604,Tonya Phillips,IT,low,125000,1,0.46,0.67,2,250.0,3,0,0,2007-05-15,2013-11-21,0.288,2025-05-16 16:54:55
87991,Michael Schmidt,support,low,84000,1,0.55,0.98,2,191.0,3,0,0,2007-11-16,2022-01-13,0.338,2025-05-16 16:54:55
86461,Richard Brandt,technical,medium,236000,1,0.59,0.78,5,201.0,3,0,0,2007-11-27,2018-09-02,0.188,2025-05-16 16:54:55
20936,Cindy Shelton,sales,low,92000,1,0.85,0.81,3,206.0,2,0,0,2007-06-11,2018-09-24,0.038,2025-05-16 16:54:55
65923,Stephanie Powers,marketing,medium,231000,1,0.18,0.88,4,213.0,3,0,0,2007-11-06,2011-04-20,0.738,2025-05-16 16:54:55
5852,Jackie Marquez,IT,low,125000,1,0.9,0.54,3,195.0,5,0,0,2007-01-24,2021-01-09,0.03799999999999998,2025-05-16 16:54:55
17547,Joseph Hensley,accounting,medium,213000,1,0.15,0.28,2,250.0,4,1,0,2007-09-26,2009-12-14,0.7879999999999999,2025-05-16 16:54:55
66836,Luis Brown MD,sales,low,106000,1,0.42,0.97,4,231.0,2,1,0,2007-10-19,2009-09-15,0.288,2025-05-16 16:54:55
78356,Brandon Simpson,technical,low,82000,1,0.71,0.93,2,194.0,6,0,0,2007-09-18,2018-02-08,0.238,2025-05-16 16:54:55
44515,Barry Williamson,support,low,113000,1,0.68,0.73,3,177.0,3,0,0,2007-02-13,2016-05-11,0.188,2025-05-16 16:54:55
14154,Sarah Cox,sales,low,137000,1,0.4,0.92,7,267.0,3,0,0,2007-08-13,2021-10-17,1.0,2025-05-16 16:54:55
58711,Richard Banks,technical,medium,212000,1,0.83,0.16,2,144.0,2,0,0,2007-12-21,2009-10-10,0.188,2025-05-16 16:54:55
14069,Bonnie Watts,sales,medium,193000,1,0.29,0.48,2,208.0,3,0,0,2007-11-08,2021-02-25,0.738,2025-05-16 16:54:55
69937,Becky Henderson,RandD,low,122000,1,0.68,0.98,7,239.0,5,0,0,2007-05-15,2018-02-14,0.838,2025-05-16 16:54:55
60890,Bryan Brown,technical,medium,203000,1,0.49,0.93,2,184.0,3,0,0,2007-12-21,2016-03-20,0.338,2025-05-16 16:54:55
3011,Kevin Reyes,marketing,low,85000,1,0.81,0.46,6,191.0,3,0,0,2007-04-24,2014-08-18,0.538,2025-05-16 16:54:55
95692,Andrew Solis,RandD,medium,191000,1,0.4,0.8,3,143.0,5,0,0,2007-08-08,2021-10-13,0.188,2025-05-16 16:54:55
19894,Jessica Dennis,support,medium,247000,1,0.92,0.52,3,212.0,3,0,0,2007-02-10,2016-07-09,0.03799999999999998,2025-05-16 16:54:55
54736,Jose Cummings,sales,low,98000,1,0.59,0.92,7,272.0,4,0,0,2007-07-03,2021-09-07,1.0,2025-05-16 16:54:55
86823,Tracy Burns,hr,medium,151000,1,0.43,0.95,5,237.0,2,0,0,2007-06-12,2019-02-27,0.438,2025-05-16 16:54:55
21232,Cindy Leblanc,accounting,low,87000,1,0.37,0.84,3,236.0,5,0,0,2007-06-13,2019-09-17,0.738,2025-05-16 16:54:55
10807,Megan Robinson DVM,support,low,103000,1,0.22,0.9,3,172.0,6,0,0,2007-04-07,2013-05-02,0.638,2025-05-16 16:54:55
62537,Andrew Hahn,support,low,137000,1,0.58,0.65,3,206.0,2,0,0,2007-04-05,2020-07-05,0.188,2025-05-16 16:54:55
35737,Denise Silva,hr,medium,187000,1,0.37,0.6,2,300.0,3,0,0,2007-02-19,2014-11-28,0.8380000000000001,2025-05-16 16:54:55
45375,David Blackwell,support,low,104000,1,0.8,0.61,6,289.0,3,0,0,2007-10-10,2018-05-20,0.588,2025-05-16 16:54:55
82691,Allison Zimmerman,RandD,medium,240000,1,0.16,0.91,7,263.0,3,0,0,2007-07-14,2007-09-09,1.0,2025-05-16 16:54:55
91794,Kevin Allen,IT,medium,173000,1,0.25,0.85,5,275.0,2,0,0,2007-11-17,2010-04-25,0.938,2025-05-16 16:54:55
53098,Wayne Villegas,support,medium,176000,1,0.78,1.0,4,209.0,4,0,0,2007-06-08,2017-05-02,0.038,2025-05-16 16:54:55
86175,Robert Nelson,management,high,276000,1,0.53,0.13,6,154.0,2,0,0,2007-12-04,2017-09-01,0.738,2025-05-16 16:54:55
11527,Gary Clarke,accounting,medium,238000,1,0.27,0.91,2,196.0,2,0,0,2007-04-17,2015-09-27,0.638,2025-05-16 16:54:55
44065,Aaron Hernandez,technical,medium,219000,1,0.59,0.87,5,176.0,5,0,0,2007-11-08,2014-10-16,0.238,2025-05-16 16:54:55
89389,Dennis Smith,sales,medium,173000,1,0.26,0.87,7,259.0,4,0,0,2007-07-01,2024-09-14,1.0,2025-05-16 16:54:55
70942,Steve Davis,management,low,96000,1,0.68,1.0,5,204.0,3,0,0,2007-03-10,2020-08-18,0.238,2025-05-16 16:54:55
50808,Alexis Cooper,product_mng,medium,249000,1,0.62,0.92,2,203.0,3,0,0,2007-07-21,2010-02-26,0.338,2025-05-16 16:54:55
42505,Kristin Booker,technical,low,82000,1,0.62,0.77,4,210.0,2,0,0,2007-10-19,2010-08-21,0.188,2025-05-16 16:54:55
83155,Lisa Foster,IT,medium,200000,1,0.15,0.88,3,290.0,5,0,0,2007-03-28,2009-07-17,1.0,2025-05-16 16:54:55
95203,Joseph Hall,support,medium,206000,1,0.32,0.91,2,173.0,2,0,0,2007-03-04,2019-05-02,0.638,2025-05-16 16:54:55
64956,Gail Cole DDS,sales,low,81000,1,0.84,0.41,3,250.0,2,0,0,2007-04-19,2024-01-07,0.13799999999999998,2025-05-16 16:54:55
71912,Catherine Gillespie,product_mng,low,80000,1,0.39,0.83,4,187.0,2,0,0,2007-07-26,2022-01-16,0.538,2025-05-16 16:54:55
5705,Tanya Cortez,technical,medium,217000,1,0.41,0.67,4,251.0,6,0,0,2007-10-17,2021-12-18,0.488,2025-05-16 16:54:55
81931,Tammy Short,sales,medium,235000,1,0.58,0.92,6,258.0,3,0,0,2007-04-06,2010-07-31,1.0,2025-05-16 16:54:55
9968,Stacy Carter,IT,medium,248000,1,0.8,0.83,4,175.0,3,1,0,2007-09-22,2011-05-16,0.0,2025-05-16 16:54:55
31771,Audrey Mccoy,support,low,102000,1,0.2,0.5,7,145.0,3,0,0,2007-01-02,2024-08-27,0.888,2025-05-16 16:54:55
83727,Eddie Kent,sales,medium,232000,1,0.6,0.93,7,284.0,3,0,0,2007-06-21,2011-11-12,1.0,2025-05-16 16:54:55
90705,Veronica Patterson MD,sales,medium,224000,1,0.52,0.74,2,193.0,3,0,0,2007-08-24,2011-01-28,0.288,2025-05-16 16:54:55
38667,Jesse Montgomery,sales,low,116000,1,0.93,0.52,2,293.0,2,0,0,2007-10-23,2021-09-01,0.33799999999999997,2025-05-16 16:54:55
